Time,imu0_ax,imu0_ay,imu0_az,imu1_ax,imu1_ay,imu1_az,imu2_ax,imu2_ay,imu2_az,imu3_ax,imu3_ay,imu3_az,Gesture
41,20,-20,20,20,-20,20,-1.81,-20,20,-17.7,-20,20,Down
42,20,-20,20,20,-20,20,-1.85,-20,20,-18.12,-20,20,Down
43,20,-20,20,20,-20,20,-1.9,-20,20,-18.54,-20,20,Down
44,20,-20,20,20,-20,20,-1.94,-20,20,-18.96,-20,20,Down
45,20,-20,20,20,-20,20,-1.98,-20,20,-19.38,-20,20,Down
46,20,-20,20,20,-20,20,-2.03,-20,20,-19.81,-20,20,Down
47,20,-20,20,20,-20,20,-2.07,-20,20,-20,-20,20,Down
48,20,-20,20,20,-20,20,-2.11,-20,20,-20,-20,20,Down
49,20,-20,20,20,-20,20,-2.15,-20,20,-20,-20,20,Down
50,20,-20,20,20,-20,20,-2.2,-20,20,-20,-20,20,Down
51,20,-20,20,20,-20,20,-2.24,-20,20,-20,-20,20,Down
52,20,-20,20,20,-20,20,-2.28,-20,20,-20,-20,20,Down
53,20,-20,20,20,-20,20,-2.33,-20,20,-20,-20,20,Down
54,20,-20,20,20,-20,20,-2.37,-20,20,-20,-20,20,Down
55,20,-20,20,20,-20,20,-2.41,-20,20,-20,-20,20,Down
56,20,-20,20,20,-20,20,-2.46,-20,20,-20,-20,20,Down
57,20,-20,20,20,-20,20,-2.5,-20,20,-20,-20,20,Down
58,20,-20,20,20,-20,20,-2.54,-20,20,-20,-20,20,Down
59,20,-20,20,20,-20,20,-2.59,-20,20,-20,-20,20,Down
0,4.96,-9.49,9.15,2.14,-4.9,5.07,-0.04,-5.87,7.4,-0.42,-5.91,6.82,Forward
1,7.41,-14.47,14.05,4.28,-9.81,10.13,-0.09,-11.73,14.81,-0.84,-11.82,13.64,Forward
2,9.86,-19.44,18.96,6.42,-14.71,15.2,-0.13,-17.6,20,-1.26,-17.73,20,Forward
3,12.32,-20,20,8.56,-19.61,20,-0.17,-20,20,-1.69,-20,20,Forward
4,14.77,-20,20,10.7,-20,20,-0.22,-20,20,-2.11,-20,20,Forward
5,17.22,-20,20,12.84,-20,20,-0.26,-20,20,-2.53,-20,20,Forward
6,19.67,-20,20,14.98,-20,20,-0.3,-20,20,-2.95,-20,20,Forward
7,20,-20,20,17.12,-20,20,-0.34,-20,20,-3.37,-20,20,Forward
8,20,-20,20,19.26,-20,20,-0.39,-20,20,-3.79,-20,20,Forward
9,20,-20,20,20,-20,20,-0.43,-20,20,-4.21,-20,20,Forward
10,20,-20,20,20,-20,20,-0.47,-20,20,-4.64,-20,20,Forward
11,20,-20,20,20,-20,20,-0.52,-20,20,-5.06,-20,20,Forward
12,20,-20,20,20,-20,20,-0.56,-20,20,-5.48,-20,20,Forward
13,20,-20,20,20,-20,20,-0.6,-20,20,-5.9,-20,20,Forward
14,20,-20,20,20,-20,20,-0.65,-20,20,-6.32,-20,20,Forward
15,20,-20,20,20,-20,20,-0.69,-20,20,-6.74,-20,20,Forward
16,20,-20,20,20,-20,20,-0.73,-20,20,-7.16,-20,20,Forward
17,20,-20,20,20,-20,20,-0.78,-20,20,-7.58,-20,20,Forward
18,20,-20,20,20,-20,20,-0.82,-20,20,-8.01,-20,20,Forward
19,20,-20,20,20,-20,20,-0.86,-20,20,-8.43,-20,20,Forward
20,20,-20,20,20,-20,20,-0.91,-20,20,-8.85,-20,20,Forward
21,20,-20,20,20,-20,20,-0.95,-20,20,-9.27,-20,20,Forward
22,20,-20,20,20,-20,20,-0.99,-20,20,-9.69,-20,20,Forward
23,20,-20,20,20,-20,20,-1.03,-20,20,-10.11,-20,20,Forward
24,20,-20,20,20,-20,20,-1.08,-20,20,-10.53,-20,20,Forward
25,20,-20,20,20,-20,20,-1.12,-20,20,-10.96,-20,20,Forward
26,20,-20,20,20,-20,20,-1.16,-20,20,-11.38,-20,20,Forward
27,20,-20,20,20,-20,20,-1.21,-20,20,-11.8,-20,20,Forward
28,20,-20,20,20,-20,20,-1.25,-20,20,-12.22,-20,20,Forward
29,20,-20,20,20,-20,20,-1.29,-20,20,-12.64,-20,20,Forward
30,20,-20,20,20,-20,20,-1.34,-20,20,-13.06,-20,20,Forward
31,20,-20,20,20,-20,20,-1.38,-20,20,-13.48,-20,20,Forward
32,20,-20,20,20,-20,20,-1.42,-20,20,-13.91,-20,20,Forward
33,20,-20,20,20,-20,20,-1.47,-20,20,-14.33,-20,20,Forward
34,20,-20,20,20,-20,20,-1.51,-20,20,-14.75,-20,20,Forward
35,20,-20,20,20,-20,20,-1.55,-20,20,-15.17,-20,20,Forward
36,20,-20,20,20,-20,20,-1.59,-20,20,-15.59,-20,20,Forward
37,20,-20,20,20,-20,20,-1.64,-20,20,-16.01,-20,20,Forward
38,20,-20,20,20,-20,20,-1.68,-20,20,-16.43,-20,20,Forward
39,20,-20,20,20,-20,20,-1.72,-20,20,-16.86,-20,20,Forward
40,20,-20,20,20,-20,20,-1.77,-20,20,-17.28,-20,20,Forward
41,20,-20,20,20,-20,20,-1.81,-20,20,-17.7,-20,20,Forward
42,20,-20,20,20,-20,20,-1.85,-20,20,-18.12,-20,20,Forward
43,20,-20,20,20,-20,20,-1.9,-20,20,-18.54,-20,20,Forward
44,20,-20,20,20,-20,20,-1.94,-20,20,-18.96,-20,20,Forward
45,20,-20,20,20,-20,20,-1.98,-20,20,-19.38,-20,20,Forward
46,20,-20,20,20,-20,20,-2.03,-20,20,-19.81,-20,20,Forward
47,20,-20,20,20,-20,20,-2.07,-20,20,-20,-20,20,Forward
48,20,-20,20,20,-20,20,-2.11,-20,20,-20,-20,20,Forward
49,20,-20,20,20,-20,20,-2.15,-20,20,-20,-20,20,Forward
50,20,-20,20,20,-20,20,-2.2,-20,20,-20,-20,20,Forward
51,20,-20,20,20,-20,20,-2.24,-20,20,-20,-20,20,Forward
52,20,-20,20,20,-20,20,-2.28,-20,20,-20,-20,20,Forward
53,20,-20,20,20,-20,20,-2.33,-20,20,-20,-20,20,Forward
54,20,-20,20,20,-20,20,-2.37,-20,20,-20,-20,20,Forward
55,20,-20,20,20,-20,20,-2.41,-20,20,-20,-20,20,Forward
56,20,-20,20,20,-20,20,-2.46,-20,20,-20,-20,20,Forward
57,20,-20,20,20,-20,20,-2.5,-20,20,-20,-20,20,Forward
58,20,-20,20,20,-20,20,-2.54,-20,20,-20,-20,20,Forward
59,20,-20,20,20,-20,20,-2.59,-20,20,-20,-20,20,Forward
0,6.14,-4.89,7.65,2.14,-4.9,5.07,-0.04,-5.87,7.4,-0.42,-5.91,6.82,Left
1,8.6,-9.87,12.56,4.28,-9.81,10.13,-0.09,-11.73,14.81,-0.84,-11.82,13.64,Left
2,11.05,-14.84,17.46,6.42,-14.71,15.2,-0.13,-17.6,20,-1.26,-17.73,20,Left
3,13.5,-19.82,20,8.56,-19.61,20,-0.17,-20,20,-1.69,-20,20,Left
4,15.95,-20,20,10.7,-20,20,-0.22,-20,20,-2.11,-20,20,Left
5,18.4,-20,20,12.84,-20,20,-0.26,-20,20,-2.53,-20,20,Left
6,20,-20,20,14.98,-20,20,-0.3,-20,20,-2.95,-20,20,Left
7,20,-20,20,17.12,-20,20,-0.34,-20,20,-3.37,-20,20,Left
8,20,-20,20,19.26,-20,20,-0.39,-20,20,-3.79,-20,20,Left
9,20,-20,20,20,-20,20,-0.43,-20,20,-4.21,-20,20,Left
10,20,-20,20,20,-20,20,-0.47,-20,20,-4.64,-20,20,Left
11,20,-20,20,20,-20,20,-0.52,-20,20,-5.06,-20,20,Left
12,20,-20,20,20,-20,20,-0.56,-20,20,-5.48,-20,20,Left
13,20,-20,20,20,-20,20,-0.6,-20,20,-5.9,-20,20,Left
14,20,-20,20,20,-20,20,-0.65,-20,20,-6.32,-20,20,Left
15,20,-20,20,20,-20,20,-0.69,-20,20,-6.74,-20,20,Left
16,20,-20,20,20,-20,20,-0.73,-20,20,-7.16,-20,20,Left
17,20,-20,20,20,-20,20,-0.78,-20,20,-7.58,-20,20,Left
18,20,-20,20,20,-20,20,-0.82,-20,20,-8.01,-20,20,Left
19,20,-20,20,20,-20,20,-0.86,-20,20,-8.43,-20,20,Left
20,20,-20,20,20,-20,20,-0.91,-20,20,-8.85,-20,20,Left
21,20,-20,20,20,-20,20,-0.95,-20,20,-9.27,-20,20,Left
22,20,-20,20,20,-20,20,-0.99,-20,20,-9.69,-20,20,Left
23,20,-20,20,20,-20,20,-1.03,-20,20,-10.11,-20,20,Left
24,20,-20,20,20,-20,20,-1.08,-20,20,-10.53,-20,20,Left
25,20,-20,20,20,-20,20,-1.12,-20,20,-10.96,-20,20,Left
26,20,-20,20,20,-20,20,-1.16,-20,20,-11.38,-20,20,Left
27,20,-20,20,20,-20,20,-1.21,-20,20,-11.8,-20,20,Left
28,20,-20,20,20,-20,20,-1.25,-20,20,-12.22,-20,20,Left
29,20,-20,20,20,-20,20,-1.29,-20,20,-12.64,-20,20,Left
30,20,-20,20,20,-20,20,-1.34,-20,20,-13.06,-20,20,Left
31,20,-20,20,20,-20,20,-1.38,-20,20,-13.48,-20,20,Left
32,20,-20,20,20,-20,20,-1.42,-20,20,-13.91,-20,20,Left
33,20,-20,20,20,-20,20,-1.47,-20,20,-14.33,-20,20,Left
34,20,-20,20,20,-20,20,-1.51,-20,20,-14.75,-20,20,Left
35,20,-20,20,20,-20,20,-1.55,-20,20,-15.17,-20,20,Left
36,20,-20,20,20,-20,20,-1.59,-20,20,-15.59,-20,20,Left
37,20,-20,20,20,-20,20,-1.64,-20,20,-16.01,-20,20,Left
38,20,-20,20,20,-20,20,-1.68,-20,20,-16.43,-20,20,Left
39,20,-20,20,20,-20,20,-1.72,-20,20,-16.86,-20,20,Left
40,20,-20,20,20,-20,20,-1.77,-20,20,-17.28,-20,20,Left
41,20,-20,20,20,-20,20,-1.81,-20,20,-17.7,-20,20,Left
42,20,-20,20,20,-20,20,-1.85,-20,20,-18.12,-20,20,Left
43,20,-20,20,20,-20,20,-1.9,-20,20,-18.54,-20,20,Left
44,20,-20,20,20,-20,20,-1.94,-20,20,-18.96,-20,20,Left
45,20,-20,20,20,-20,20,-1.98,-20,20,-19.38,-20,20,Left
46,20,-20,20,20,-20,20,-2.03,-20,20,-19.81,-20,20,Left
47,20,-20,20,20,-20,20,-2.07,-20,20,-20,-20,20,Left
48,20,-20,20,20,-20,20,-2.11,-20,20,-20,-20,20,Left
49,20,-20,20,20,-20,20,-2.15,-20,20,-20,-20,20,Left
50,20,-20,20,20,-20,20,-2.2,-20,20,-20,-20,20,Left
51,20,-20,20,20,-20,20,-2.24,-20,20,-20,-20,20,Left
52,20,-20,20,20,-20,20,-2.28,-20,20,-20,-20,20,Left
53,20,-20,20,20,-20,20,-2.33,-20,20,-20,-20,20,Left
54,20,-20,20,20,-20,20,-2.37,-20,20,-20,-20,20,Left
55,20,-20,20,20,-20,20,-2.41,-20,20,-20,-20,20,Left
56,20,-20,20,20,-20,20,-2.46,-20,20,-20,-20,20,Left
57,20,-20,20,20,-20,20,-2.5,-20,20,-20,-20,20,Left
58,20,-20,20,20,-20,20,-2.54,-20,20,-20,-20,20,Left
59,20,-20,20,20,-20,20,-2.59,-20,20,-20,-20,20,Left
0,20,-20,20,20,-20,20,-1.77,-20,20,-17.28,-20,20,Right
1,20,-20,20,20,-20,20,-1.81,-20,20,-17.7,-20,20,Right
2,20,-20,20,20,-20,20,-1.85,-20,20,-18.12,-20,20,Right
3,20,-20,20,20,-20,20,-1.9,-20,20,-18.54,-20,20,Right
4,20,-20,20,20,-20,20,-1.94,-20,20,-18.96,-20,20,Right
5,20,-20,20,20,-20,20,-1.98,-20,20,-19.38,-20,20,Right
6,20,-20,20,20,-20,20,-2.03,-20,20,-19.81,-20,20,Right
7,20,-20,20,20,-20,20,-2.07,-20,20,-20,-20,20,Right
8,20,-20,20,20,-20,20,-2.11,-20,20,-20,-20,20,Right
9,20,-20,20,20,-20,20,-2.15,-20,20,-20,-20,20,Right
10,20,-20,20,20,-20,20,-2.2,-20,20,-20,-20,20,Right
11,20,-20,20,20,-20,20,-2.24,-20,20,-20,-20,20,Right
12,20,-20,20,20,-20,20,-2.28,-20,20,-20,-20,20,Right
13,20,-20,20,20,-20,20,-2.33,-20,20,-20,-20,20,Right
14,20,-20,20,20,-20,20,-2.37,-20,20,-20,-20,20,Right
15,20,-20,20,20,-20,20,-2.41,-20,20,-20,-20,20,Right
16,20,-20,20,20,-20,20,-2.46,-20,20,-20,-20,20,Right
17,20,-20,20,20,-20,20,-2.5,-20,20,-20,-20,20,Right
18,20,-20,20,20,-20,20,-2.54,-20,20,-20,-20,20,Right
19,20,-20,20,20,-20,20,-2.59,-20,20,-20,-20,20,Right
20,20,-20,20,20,-20,20,-2.63,-20,20,-20,-20,20,Right
21,20,-20,20,20,-20,20,-2.67,-20,20,-20,-20,20,Right
22,20,-20,20,20,-20,20,-2.72,-20,20,-20,-20,20,Right
23,20,-20,20,20,-20,20,-2.76,-20,20,-20,-20,20,Right
24,20,-20,20,20,-20,20,-2.8,-20,20,-20,-20,20,Right
25,20,-20,20,20,-20,20,-2.84,-20,20,-20,-20,20,Right
26,20,-20,20,20,-20,20,-2.89,-20,20,-20,-20,20,Right
27,20,-20,20,20,-20,20,-2.93,-20,20,-20,-20,20,Right
28,20,-20,20,20,-20,20,-2.97,-20,20,-20,-20,20,Right
29,20,-20,20,20,-20,20,-3.02,-20,20,-20,-20,20,Right
30,20,-20,20,20,-20,20,-3.06,-20,20,-20,-20,20,Right
31,20,-20,20,20,-20,20,-3.1,-20,20,-20,-20,20,Right
32,20,-20,20,20,-20,20,-3.15,-20,20,-20,-20,20,Right
33,20,-20,20,20,-20,20,-3.19,-20,20,-20,-20,20,Right
34,20,-20,20,20,-20,20,-3.23,-20,20,-20,-20,20,Right
35,20,-20,20,20,-20,20,-3.28,-20,20,-20,-20,20,Right
36,20,-20,20,20,-20,20,-3.32,-20,20,-20,-20,20,Right
37,20,-20,20,20,-20,20,-3.36,-20,20,-20,-20,20,Right
38,20,-20,20,20,-20,20,-3.4,-20,20,-20,-20,20,Right
39,20,-20,20,20,-20,20,-3.45,-20,20,-20,-20,20,Right
40,20,-20,20,20,-20,20,-3.49,-20,20,-20,-20,20,Right
41,20,-20,20,20,-20,20,-3.53,-20,20,-20,-20,20,Right
42,20,-20,20,20,-20,20,-3.58,-20,20,-20,-20,20,Right
43,20,-20,20,20,-20,20,-3.62,-20,20,-20,-20,20,Right
44,20,-20,20,20,-20,20,-3.66,-20,20,-20,-20,20,Right
45,20,-20,20,20,-20,20,-3.71,-20,20,-20,-20,20,Right
46,20,-20,20,20,-20,20,-3.75,-20,20,-20,-20,20,Right
47,20,-20,20,20,-20,20,-3.79,-20,20,-20,-20,20,Right
48,20,-20,20,20,-20,20,-3.84,-20,20,-20,-20,20,Right
49,20,-20,20,20,-20,20,-3.88,-20,20,-20,-20,20,Right
50,20,-20,20,20,-20,20,-3.92,-20,20,-20,-20,20,Right
51,20,-20,20,20,-20,20,-3.96,-20,20,-20,-20,20,Right
52,20,-20,20,20,-20,20,-4.01,-20,20,-20,-20,20,Right
53,20,-20,20,20,-20,20,-4.05,-20,20,-20,-20,20,Right
54,20,-20,20,20,-20,20,-4.09,-20,20,-20,-20,20,Right
55,20,-20,20,20,-20,20,-4.14,-20,20,-20,-20,20,Right
56,20,-20,20,20,-20,20,-4.18,-20,20,-20,-20,20,Right
57,20,-20,20,20,-20,20,-4.22,-20,20,-20,-20,20,Right
58,20,-20,20,20,-20,20,-4.27,-20,20,-20,-20,20,Right
59,20,-20,20,20,-20,20,-4.31,-20,20,-20,-20,20,Right
0,20,-20,20,20,-20,20,-1.77,-20,20,-17.28,-20,20,Up
1,20,-20,20,20,-20,20,-1.81,-20,20,-17.7,-20,20,Up
2,20,-20,20,20,-20,20,-1.85,-20,20,-18.12,-20,20,Up
3,20,-20,20,20,-20,20,-1.9,-20,20,-18.54,-20,20,Up
4,20,-20,20,20,-20,20,-1.94,-20,20,-18.96,-20,20,Up
5,20,-20,20,20,-20,20,-1.98,-20,20,-19.38,-20,20,Up
6,20,-20,20,20,-20,20,-2.03,-20,20,-19.81,-20,20,Up
7,20,-20,20,20,-20,20,-2.07,-20,20,-20,-20,20,Up
8,20,-20,20,20,-20,20,-2.11,-20,20,-20,-20,20,Up
9,20,-20,20,20,-20,20,-2.15,-20,20,-20,-20,20,Up
10,20,-20,20,20,-20,20,-2.2,-20,20,-20,-20,20,Up
11,20,-20,20,20,-20,20,-2.24,-20,20,-20,-20,20,Up
12,20,-20,20,20,-20,20,-2.28,-20,20,-20,-20,20,Up
13,20,-20,20,20,-20,20,-2.33,-20,20,-20,-20,20,Up
14,20,-20,20,20,-20,20,-2.37,-20,20,-20,-20,20,Up
15,20,-20,20,20,-20,20,-2.41,-20,20,-20,-20,20,Up
16,20,-20,20,20,-20,20,-2.46,-20,20,-20,-20,20,Up
17,20,-20,20,20,-20,20,-2.5,-20,20,-20,-20,20,Up
18,20,-20,20,20,-20,20,-2.54,-20,20,-20,-20,20,Up
19,20,-20,20,20,-20,20,-2.59,-20,20,-20,-20,20,Up
20,20,-20,20,20,-20,20,-2.63,-20,20,-20,-20,20,Up
21,20,-20,20,20,-20,20,-2.67,-20,20,-20,-20,20,Up
22,20,-20,20,20,-20,20,-2.72,-20,20,-20,-20,20,Up
23,20,-20,20,20,-20,20,-2.76,-20,20,-20,-20,20,Up
24,20,-20,20,20,-20,20,-2.8,-20,20,-20,-20,20,Up
25,20,-20,20,20,-20,20,-2.84,-20,20,-20,-20,20,Up
26,20,-20,20,20,-20,20,-2.89,-20,20,-20,-20,20,Up
27,20,-20,20,20,-20,20,-2.93,-20,20,-20,-20,20,Up
28,20,-20,20,20,-20,20,-2.97,-20,20,-20,-20,20,Up
29,20,-20,20,20,-20,20,-3.02,-20,20,-20,-20,20,Up
30,20,-20,20,20,-20,20,-3.06,-20,20,-20,-20,20,Up
31,20,-20,20,20,-20,20,-3.1,-20,20,-20,-20,20,Up
32,20,-20,20,20,-20,20,-3.15,-20,20,-20,-20,20,Up
33,20,-20,20,20,-20,20,-3.19,-20,20,-20,-20,20,Up
34,20,-20,20,20,-20,20,-3.23,-20,20,-20,-20,20,Up
35,20,-20,20,20,-20,20,-3.28,-20,20,-20,-20,20,Up
36,20,-20,20,20,-20,20,-3.32,-20,20,-20,-20,20,Up
37,20,-20,20,20,-20,20,-3.36,-20,20,-20,-20,20,Up
38,20,-20,20,20,-20,20,-3.4,-20,20,-20,-20,20,Up
39,20,-20,20,20,-20,20,-3.45,-20,20,-20,-20,20,Up
40,20,-20,20,20,-20,20,-3.49,-20,20,-20,-20,20,Up
41,20,-20,20,20,-20,20,-3.53,-20,20,-20,-20,20,Up
42,20,-20,20,20,-20,20,-3.58,-20,20,-20,-20,20,Up
43,20,-20,20,20,-20,20,-3.62,-20,20,-20,-20,20,Up
44,20,-20,20,20,-20,20,-3.66,-20,20,-20,-20,20,Up
45,20,-20,20,20,-20,20,-3.71,-20,20,-20,-20,20,Up
46,20,-20,20,20,-20,20,-3.75,-20,20,-20,-20,20,Up
47,20,-20,20,20,-20,20,-3.79,-20,20,-20,-20,20,Up
48,20,-20,20,20,-20,20,-3.84,-20,20,-20,-20,20,Up
49,20,-20,20,20,-20,20,-3.88,-20,20,-20,-20,20,Up
50,20,-20,20,20,-20,20,-3.92,-20,20,-20,-20,20,Up
51,20,-20,20,20,-20,20,-3.96,-20,20,-20,-20,20,Up
52,20,-20,20,20,-20,20,-4.01,-20,20,-20,-20,20,Up
53,20,-20,20,20,-20,20,-4.05,-20,20,-20,-20,20,Up
54,20,-20,20,20,-20,20,-4.09,-20,20,-20,-20,20,Up
55,20,-20,20,20,-20,20,-4.14,-20,20,-20,-20,20,Up
56,20,-20,20,20,-20,20,-4.18,-20,20,-20,-20,20,Up
57,20,-20,20,20,-20,20,-4.22,-20,20,-20,-20,20,Up
58,20,-20,20,20,-20,20,-4.27,-20,20,-20,-20,20,Up
59,20,-20,20,20,-20,20,-4.31,-20,20,-20,-20,20,Up
25,20,-20,20,20,-20,20,-1.12,-20,20,-10.96,-20,20,Default
26,20,-20,20,20,-20,20,-1.16,-20,20,-11.38,-20,20,Default
27,20,-20,20,20,-20,20,-1.21,-20,20,-11.8,-20,20,Default
28,20,-20,20,20,-20,20,-1.25,-20,20,-12.22,-20,20,Default
29,20,-20,20,20,-20,20,-1.29,-20,20,-12.64,-20,20,Default
30,20,-20,20,20,-20,20,-1.34,-20,20,-13.06,-20,20,Default
31,20,-20,20,20,-20,20,-1.38,-20,20,-13.48,-20,20,Default
32,20,-20,20,20,-20,20,-1.42,-20,20,-13.91,-20,20,Default
33,20,-20,20,20,-20,20,-1.47,-20,20,-14.33,-20,20,Default
34,20,-20,20,20,-20,20,-1.51,-20,20,-14.75,-20,20,Default
35,20,-20,20,20,-20,20,-1.55,-20,20,-15.17,-20,20,Default
36,20,-20,20,20,-20,20,-1.59,-20,20,-15.59,-20,20,Default
37,20,-20,20,20,-20,20,-1.64,-20,20,-16.01,-20,20,Default
38,20,-20,20,20,-20,20,-1.68,-20,20,-16.43,-20,20,Default
39,20,-20,20,20,-20,20,-1.72,-20,20,-16.86,-20,20,Default
40,20,-20,20,20,-20,20,-1.77,-20,20,-17.28,-20,20,Default
41,20,-20,20,20,-20,20,-1.81,-20,20,-17.7,-20,20,Default
42,20,-20,20,20,-20,20,-1.85,-20,20,-18.12,-20,20,Default
43,20,-20,20,20,-20,20,-1.9,-20,20,-18.54,-20,20,Default
44,20,-20,20,20,-20,20,-1.94,-20,20,-18.96,-20,20,Default
45,20,-20,20,20,-20,20,-1.98,-20,20,-19.38,-20,20,Default
46,20,-20,20,20,-20,20,-2.03,-20,20,-19.81,-20,20,Default
47,20,-20,20,20,-20,20,-2.07,-20,20,-20,-20,20,Default
48,20,-20,20,20,-20,20,-2.11,-20,20,-20,-20,20,Default
49,20,-20,20,20,-20,20,-2.15,-20,20,-20,-20,20,Default
50,20,-20,20,20,-20,20,-2.2,-20,20,-20,-20,20,Default
51,20,-20,20,20,-20,20,-2.24,-20,20,-20,-20,20,Default
52,20,-20,20,20,-20,20,-2.28,-20,20,-20,-20,20,Default
53,20,-20,20,20,-20,20,-2.33,-20,20,-20,-20,20,Default
54,20,-20,20,20,-20,20,-2.37,-20,20,-20,-20,20,Default
55,20,-20,20,20,-20,20,-2.41,-20,20,-20,-20,20,Default
56,20,-20,20,20,-20,20,-2.46,-20,20,-20,-20,20,Default
57,20,-20,20,20,-20,20,-2.5,-20,20,-20,-20,20,Default
58,20,-20,20,20,-20,20,-2.54,-20,20,-20,-20,20,Default
59,20,-20,20,20,-20,20,-2.59,-20,20,-20,-20,20,Default
60,20,-20,20,20,-20,20,-2.63,-20,20,-20,-20,20,Default
61,20,-20,20,20,-20,20,-2.67,-20,20,-20,-20,20,Default
62,20,-20,20,20,-20,20,-2.72,-20,20,-20,-20,20,Default
63,20,-20,20,20,-20,20,-2.76,-20,20,-20,-20,20,Default
64,20,-20,20,20,-20,20,-2.8,-20,20,-20,-20,20,Default
65,20,-20,20,20,-20,20,-2.84,-20,20,-20,-20,20,Default
66,20,-20,20,20,-20,20,-2.89,-20,20,-20,-20,20,Default
67,20,-20,20,20,-20,20,-2.93,-20,20,-20,-20,20,Default
68,20,-20,20,20,-20,20,-2.97,-20,20,-20,-20,20,Default
69,20,-20,20,20,-20,20,-3.02,-20,20,-20,-20,20,Default
70,20,-20,20,20,-20,20,-3.06,-20,20,-20,-20,20,Default
71,20,-20,20,20,-20,20,-3.1,-20,20,-20,-20,20,Default
72,20,-20,20,20,-20,20,-3.15,-20,20,-20,-20,20,Default
73,20,-20,20,20,-20,20,-3.19,-20,20,-20,-20,20,Default
74,20,-20,20,20,-20,20,-3.23,-20,20,-20,-20,20,Default
25,20,-20,20,20,-20,20,-1.12,-20,20,-10.96,-20,20,Default
26,20,-20,20,20,-20,20,-1.16,-20,20,-11.38,-20,20,Default
27,20,-20,20,20,-20,20,-1.21,-20,20,-11.8,-20,20,Default
28,20,-20,20,20,-20,20,-1.25,-20,20,-12.22,-20,20,Default
29,20,-20,20,20,-20,20,-1.29,-20,20,-12.64,-20,20,Default
30,20,-20,20,20,-20,20,-1.34,-20,20,-13.06,-20,20,Default
31,20,-20,20,20,-20,20,-1.38,-20,20,-13.48,-20,20,Default
32,20,-20,20,20,-20,20,-1.42,-20,20,-13.91,-20,20,Default
33,20,-20,20,20,-20,20,-1.47,-20,20,-14.33,-20,20,Default
34,20,-20,20,20,-20,20,-1.51,-20,20,-14.75,-20,20,Default
35,20,-20,20,20,-20,20,-1.55,-20,20,-15.17,-20,20,Default
36,20,-20,20,20,-20,20,-1.59,-20,20,-15.59,-20,20,Default
37,20,-20,20,20,-20,20,-1.64,-20,20,-16.01,-20,20,Default
38,20,-20,20,20,-20,20,-1.68,-20,20,-16.43,-20,20,Default
39,20,-20,20,20,-20,20,-1.72,-20,20,-16.86,-20,20,Default
40,20,-20,20,20,-20,20,-1.77,-20,20,-17.28,-20,20,Default
41,20,-20,20,20,-20,20,-1.81,-20,20,-17.7,-20,20,Default
42,20,-20,20,20,-20,20,-1.85,-20,20,-18.12,-20,20,Default
43,20,-20,20,20,-20,20,-1.9,-20,20,-18.54,-20,20,Default
44,20,-20,20,20,-20,20,-1.94,-20,20,-18.96,-20,20,Default
45,20,-20,20,20,-20,20,-1.98,-20,20,-19.38,-20,20,Default
46,20,-20,20,20,-20,20,-2.03,-20,20,-19.81,-20,20,Default
47,20,-20,20,20,-20,20,-2.07,-20,20,-20,-20,20,Default
48,20,-20,20,20,-20,20,-2.11,-20,20,-20,-20,20,Default
49,20,-20,20,20,-20,20,-2.15,-20,20,-20,-20,20,Default
50,20,-20,20,20,-20,20,-2.2,-20,20,-20,-20,20,Default
51,20,-20,20,20,-20,20,-2.24,-20,20,-20,-20,20,Default
52,20,-20,20,20,-20,20,-2.28,-20,20,-20,-20,20,Default
53,20,-20,20,20,-20,20,-2.33,-20,20,-20,-20,20,Default
54,20,-20,20,20,-20,20,-2.37,-20,20,-20,-20,20,Default
55,20,-20,20,20,-20,20,-2.41,-20,20,-20,-20,20,Default
56,20,-20,20,20,-20,20,-2.46,-20,20,-20,-20,20,Default
57,20,-20,20,20,-20,20,-2.5,-20,20,-20,-20,20,Default
58,20,-20,20,20,-20,20,-2.54,-20,20,-20,-20,20,Default
59,20,-20,20,20,-20,20,-2.59,-20,20,-20,-20,20,Default
60,20,-20,20,20,-20,20,-2.63,-20,20,-20,-20,20,Default
61,20,-20,20,20,-20,20,-2.67,-20,20,-20,-20,20,Default
62,20,-20,20,20,-20,20,-2.72,-20,20,-20,-20,20,Default
63,20,-20,20,20,-20,20,-2.76,-20,20,-20,-20,20,Default
64,20,-20,20,20,-20,20,-2.8,-20,20,-20,-20,20,Default
65,20,-20,20,20,-20,20,-2.84,-20,20,-20,-20,20,Default
66,20,-20,20,20,-20,20,-2.89,-20,20,-20,-20,20,Default
67,20,-20,20,20,-20,20,-2.93,-20,20,-20,-20,20,Default
68,20,-20,20,20,-20,20,-2.97,-20,20,-20,-20,20,Default
69,20,-20,20,20,-20,20,-3.02,-20,20,-20,-20,20,Default
70,20,-20,20,20,-20,20,-3.06,-20,20,-20,-20,20,Default
71,20,-20,20,20,-20,20,-3.1,-20,20,-20,-20,20,Default
72,20,-20,20,20,-20,20,-3.15,-20,20,-20,-20,20,Default
73,20,-20,20,20,-20,20,-3.19,-20,20,-20,-20,20,Default
74,20,-20,20,20,-20,20,-3.23,-20,20,-20,-20,20,Default
25,20,-20,20,20,-20,20,-1.12,-20,20,-10.96,-20,20,Default
26,20,-20,20,20,-20,20,-1.16,-20,20,-11.38,-20,20,Default
